link,fighter_1,fighter_2,method,round,time,weight_class
http://www.ufcstats.com/fight-details/fef433a7cb7a2029,Sean Sherk,Nick Diaz,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/5f9b063630e52778,Tito Ortiz,Forrest Griffin,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/f747fbe721cdb042,Evan Tanner,Justin Levens,SUB,1,3:14,Middleweight
http://www.ufcstats.com/fight-details/fb972da69450127f,Jeff Monson,Marcio Cruz,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/0a083ab881ef3a5f,Karo Parisyan,Nick Thompson,KO/TKO,1,4:44,Welterweight
http://www.ufcstats.com/fight-details/fdafa20b7ec8cb44,David Terrell,Scott Smith,SUB,1,3:08,Middleweight
http://www.ufcstats.com/fight-details/3fe41b95899316d5,Jason Lambert,Terry Martin,KO/TKO,2,2:37,Light Heavyweight
http://www.ufcstats.com/fight-details/12231c1ca2e09011,Thiago Alves,Derrick Noble,KO/TKO,1,2:54,Welterweight
http://www.ufcstats.com/fight-details/d39ce3ecd3fbdadf,Stephan Bonnar,Keith Jardine,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/99eb03e6c7dc4be2,Rashad Evans,Sam Hoger,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/d066287b31c871a6,Josh Neer,Joe Stevenson,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/44a79a250fdd61cd,Chris Leben,Luigi Fioravanti,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/3adae93bbf06287a,Luke Cummo,Jason Von Flue,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/eeb77732d7c3389a,Jon Fitch,Joshua Burkman,SUB,2,4:57,Welterweight
http://www.ufcstats.com/fight-details/fb1f1b0c9ef454dc,Dan Christison,Brad Imes,SUB,3,3:37,Heavyweight
http://www.ufcstats.com/fight-details/622cada31f247f9a,Josh Koscheck,Ansar Chalangov,SUB,1,3:29,Welterweight
http://www.ufcstats.com/fight-details/fa193b3d07c0ed9b,Chael Sonnen,Trevor Prangley,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/002cb1bb411c5f60,Rich Franklin,David Loiseau,U-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/f989a1acbda0e16a,Mike Swick,Steve Vigneault,SUB,1,2:09,Middleweight
http://www.ufcstats.com/fight-details/817c3b44517daa91,Georges St-Pierre,BJ Penn,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/00dc5354794818a7,Nate Marquardt,Joe Doerksen,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/0cc225bf45697271,Mark Hominick,Yves Edwards,SUB,2,1:52,Lightweight
http://www.ufcstats.com/fight-details/7ba640f8b70bc685,Sam Stout,Spencer Fisher,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/7ca8095148c23b71,Jason Lambert,Rob MacDonald,SUB,1,1:54,Light Heavyweight
http://www.ufcstats.com/fight-details/82a5e1bba6b843be,Tom Murphy,Icho Larenas,KO/TKO,3,1:59,Heavyweight
http://www.ufcstats.com/fight-details/0e94e0a8c2130cea,Chuck Liddell,Randy Couture,KO/TKO,2,1:28,Light Heavyweight
http://www.ufcstats.com/fight-details/235e4c69d5d945e8,Brandon Vera,Justin Eilers,KO/TKO,1,1:25,Heavyweight
http://www.ufcstats.com/fight-details/44592a74cda71275,Marcio Cruz,Frank Mir,KO/TKO,1,4:10,Heavyweight
http://www.ufcstats.com/fight-details/357f438c15e1326f,Renato Sobral,Mike van Arsdale,SUB,1,2:21,Light Heavyweight
http://www.ufcstats.com/fight-details/d9499d55f9f53112,Joe Riggs,Nick Diaz,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/14850f48b2bede47,Alessio Sakara,Elvis Sinosic,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/bb5ceaf835c0bb18,Paul Buentello,Gilbert Aldana,KO/TKO,2,2:27,Heavyweight
http://www.ufcstats.com/fight-details/d49bc8e4e5613614,Jeff Monson,Branden Lee Hinkle,SUB,1,4:35,Heavyweight
http://www.ufcstats.com/fight-details/a63ed5d48f00ad18,Keith Jardine,Mike Whitehead,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/537012aa6fb20f00,Tim Sylvia,Assuerio Silva,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/bd5afec6940c5d32,Stephan Bonnar,James Irvin,SUB,1,4:30,Light Heavyweight
http://www.ufcstats.com/fight-details/fbd75b08f377d149,Joshua Burkman,Drew Fickett,SUB,1,1:07,Welterweight
http://www.ufcstats.com/fight-details/0582b78dc635301b,Chris Leben,Jorge Rivera,KO/TKO,1,1:44,Middleweight
http://www.ufcstats.com/fight-details/e55b69543aa74907,Josh Neer,Melvin Guillard,SUB,1,4:20,Welterweight
http://www.ufcstats.com/fight-details/392089df68b1a721,Duane Ludwig,Jonathan Goulet,KO/TKO,1,0:06,Welterweight
http://www.ufcstats.com/fight-details/52125c3e41a1bd1e,Spencer Fisher,Aaron Riley,KO/TKO,1,5:00,Welterweight
http://www.ufcstats.com/fight-details/d0fcabb07a3e9500,Jason Von Flue,Alex Karalexis,SUB,3,1:17,Welterweight
http://www.ufcstats.com/fight-details/2dfda46cbc17bc99,Rich Franklin,Nate Quarry,KO/TKO,1,2:34,Middleweight
http://www.ufcstats.com/fight-details/670db5afcb26df7c,Gabriel Gonzaga,Kevin Jordan,KO/TKO,3,4:39,Heavyweight
http://www.ufcstats.com/fight-details/8062a7852a8b1560,Matt Hughes,Joe Riggs,SUB,1,3:28,Welterweight
http://www.ufcstats.com/fight-details/388df822e50b04f8,Georges St-Pierre,Sean Sherk,KO/TKO,2,2:53,Welterweight
http://www.ufcstats.com/fight-details/5f9d5ebe5ec28753,Jeremy Horn,Trevor Prangley,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/84c510ab7e764598,Sam Hoger,Jeff Newton,SUB,2,2:05,Light Heavyweight
http://www.ufcstats.com/fight-details/678af75cb4c155a9,Thiago Alves,Ansar Chalangov,KO/TKO,1,2:25,Welterweight
http://www.ufcstats.com/fight-details/57b5e8bda9447b77,Nick Thompson,Keith Wisniewski,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/2eb9b36c09c00d69,Diego Sanchez,Nick Diaz,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/c22f4a7540cffdda,Rashad Evans,Brad Imes,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/e364cd5772cfd27c,Joe Stevenson,Luke Cummo,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/19646a0c8baee966,Kenny Florian,Kit Cope,SUB,2,0:37,Welterweight
http://www.ufcstats.com/fight-details/e050c299ffa1f2d3,Joshua Burkman,Sammy Morgan,KO/TKO,1,0:21,Welterweight
http://www.ufcstats.com/fight-details/f846fd001397db45,Melvin Guillard,Marcus Davis,KO/TKO,2,2:55,Welterweight
http://www.ufcstats.com/fight-details/39c4f4a1aff68189,Keith Jardine,Kerry Schall,KO/TKO,2,3:28,Heavyweight
http://www.ufcstats.com/fight-details/1c45d0feab67364f,Andrei Arlovski,Paul Buentello,KO/TKO,1,0:15,Heavyweight
http://www.ufcstats.com/fight-details/f8a90f8a7beaa330,Branden Lee Hinkle,Sean Gannon,KO/TKO,1,4:14,Heavyweight
http://www.ufcstats.com/fight-details/e917559aedf85a98,Forrest Griffin,Elvis Sinosic,KO/TKO,1,3:30,Light Heavyweight
http://www.ufcstats.com/fight-details/75926dd5b984aa06,Renato Sobral,Chael Sonnen,SUB,2,1:20,Light Heavyweight
http://www.ufcstats.com/fight-details/f15be91b30b11e0c,Joe Riggs,Chris Lytle,KO/TKO,2,2:00,Welterweight
http://www.ufcstats.com/fight-details/06a75406d3dd5cfd,Jorge Rivera,Dennis Hallman,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/fea1931b041cc5ff,Marcio Cruz,Keigo Kunihara,SUB,2,1:02,Heavyweight
http://www.ufcstats.com/fight-details/2aa175f3ebffcdf2,Alessio Sakara,Ron Faircloth,CNC,2,0:10,Light Heavyweight
http://www.ufcstats.com/fight-details/5521b9bb8f220993,David Loiseau,Evan Tanner,KO/TKO,2,4:15,Middleweight
http://www.ufcstats.com/fight-details/0731a4519d64df6d,Chris Leben,Edwin DeWees,SUB,1,3:26,Middleweight
http://www.ufcstats.com/fight-details/6ddabf12abd6fe25,Brandon Vera,Fabiano Scherner,KO/TKO,2,3:22,Heavyweight
http://www.ufcstats.com/fight-details/f5cb6cbb09ee8a16,Drew Fickett,Josh Koscheck,SUB,3,4:28,Welterweight
http://www.ufcstats.com/fight-details/926091425f88d038,Spencer Fisher,Thiago Alves,SUB,2,4:43,Welterweight
http://www.ufcstats.com/fight-details/5f2240d94375f907,Jon Fitch,Brock Larson,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/c25a97523bf56e49,Jonathan Goulet,Jay Hieron,KO/TKO,3,1:05,Welterweight
http://www.ufcstats.com/fight-details/5a3fcd3d3a1e1c38,Chuck Liddell,Jeremy Horn,KO/TKO,4,2:46,Light Heavyweight
http://www.ufcstats.com/fight-details/8a380b11aaf82c49,Tim Sylvia,Tra Telligman,KO/TKO,1,4:59,Heavyweight
http://www.ufcstats.com/fight-details/093ef5ab2081cf65,Randy Couture,Mike van Arsdale,SUB,3,0:52,Light Heavyweight
http://www.ufcstats.com/fight-details/d250a9d1c602e266,Diego Sanchez,Brian Gassaway,KO/TKO,2,1:56,Welterweight
http://www.ufcstats.com/fight-details/beaa6ae419b8c8c6,Georges St-Pierre,Frank Trigg,SUB,1,4:09,Welterweight
http://www.ufcstats.com/fight-details/adc0b9c6afe76c23,Matt Lindland,Joe Doerksen,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/ee69302c232e0909,Trevor Prangley,Travis Lutter,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/42957e04417af1d8,James Irvin,Terry Martin,KO/TKO,2,0:09,Light Heavyweight
http://www.ufcstats.com/fight-details/fd2f0f36b1eb5f83,Nate Marquardt,Ivan Salaverry,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/389b7ca84b333c4c,Chris Leben,Patrick Cote,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/994739f676c2105f,Stephan Bonnar,Sam Hoger,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/bf1525f9761a116e,Nate Quarry,Pete Sell,KO/TKO,1,0:42,Middleweight
http://www.ufcstats.com/fight-details/44e4a1caae180261,Josh Koscheck,Pete Spratt,SUB,1,1:53,Welterweight
http://www.ufcstats.com/fight-details/b2f604f2332cd8af,Mike Swick,Gideon Ray,KO/TKO,1,0:22,Middleweight
http://www.ufcstats.com/fight-details/c2c000a37a89b82f,Kenny Florian,Alex Karalexis,KO/TKO,2,2:52,Welterweight
http://www.ufcstats.com/fight-details/7acca0910edd7023,Drew Fickett,Josh Neer,SUB,1,1:35,Welterweight
http://www.ufcstats.com/fight-details/a507bfa374885a25,Andrei Arlovski,Justin Eilers,KO/TKO,1,4:10,Heavyweight
http://www.ufcstats.com/fight-details/d80b07269dd36aad,Karo Parisyan,Matt Serra,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/98cc8f5dd64895c4,Rich Franklin,Evan Tanner,KO/TKO,4,3:25,Middleweight
http://www.ufcstats.com/fight-details/ea8b1a909155b0c2,Forrest Griffin,Bill Mahood,SUB,1,2:18,Light Heavyweight
http://www.ufcstats.com/fight-details/fb252c420e9830cd,Paul Buentello,Kevin Jordan,SUB,1,4:00,Heavyweight
http://www.ufcstats.com/fight-details/ca3230227ee700b7,Nate Quarry,Shonie Carter,KO/TKO,1,2:37,Middleweight
http://www.ufcstats.com/fight-details/e5261884b0a0ed39,David Loiseau,Charles McCarthy,KO/TKO,2,2:10,Middleweight
http://www.ufcstats.com/fight-details/07886c772e37d5de,Nick Diaz,Koji Oishi,KO/TKO,1,1:24,Welterweight
http://www.ufcstats.com/fight-details/2ae8623ef4156105,Chuck Liddell,Randy Couture,KO/TKO,1,2:06,Light Heavyweight
http://www.ufcstats.com/fight-details/cb8e91f8b9f0e24f,Renato Sobral,Travis Wiuff,SUB,2,0:24,Light Heavyweight
http://www.ufcstats.com/fight-details/b1b66441acc5e8df,Matt Hughes,Frank Trigg,SUB,1,4:05,Welterweight
http://www.ufcstats.com/fight-details/36dbc3cee586e53d,Matt Lindland,Travis Lutter,SUB,2,3:13,Middleweight
http://www.ufcstats.com/fight-details/f4e6f8223d0816fe,Georges St-Pierre,Jason Miller,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/5d72fa4562b13f7b,Ivan Salaverry,Joe Riggs,SUB,1,2:42,Middleweight
http://www.ufcstats.com/fight-details/026e64f70e319e00,Joe Doerksen,Patrick Cote,SUB,3,2:35,Middleweight
http://www.ufcstats.com/fight-details/5e1b0e52d2bb1b5c,Mike van Arsdale,John Marsh,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/c50a3025d1519fc8,Rich Franklin,Ken Shamrock,KO/TKO,1,2:42,Light Heavyweight
http://www.ufcstats.com/fight-details/4705a4db0bf1edcd,Forrest Griffin,Stephan Bonnar,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/d172d88fbeb8c6a8,Diego Sanchez,Kenny Florian,KO/TKO,1,2:49,Middleweight
http://www.ufcstats.com/fight-details/ddb950831580a5fe,Sam Hoger,Bobby Southworth,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/a3b268798d3ab216,Chris Leben,Jason Thacker,KO/TKO,1,1:35,Middleweight
http://www.ufcstats.com/fight-details/61733e5f00f4e194,Josh Koscheck,Chris Sanford,KO/TKO,1,4:21,Middleweight
http://www.ufcstats.com/fight-details/f434775e97920d95,Nate Quarry,Lodune Sincaid,KO/TKO,1,3:17,Middleweight
http://www.ufcstats.com/fight-details/74f757bacb86a71c,Mike Swick,Alex Schoenauer,KO/TKO,1,0:20,Middleweight
http://www.ufcstats.com/fight-details/17affee2c796c225,Alex Karalexis,Josh Rafferty,KO/TKO,1,1:40,Welterweight
http://www.ufcstats.com/fight-details/4fb2c181e8fd5910,Tito Ortiz,Vitor Belfort,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/987b6b4f7825e40e,Pete Sell,Phil Baroni,SUB,3,4:19,Middleweight
http://www.ufcstats.com/fight-details/dae856cb00cf5163,Andrei Arlovski,Tim Sylvia,SUB,1,0:47,Heavyweight
http://www.ufcstats.com/fight-details/7cfc8649d07b704c,Evan Tanner,David Terrell,KO/TKO,1,4:35,Middleweight
http://www.ufcstats.com/fight-details/c91ef06766009965,Paul Buentello,Justin Eilers,KO/TKO,1,3:34,Heavyweight
http://www.ufcstats.com/fight-details/48189cad0c11ff63,Mike Kyle,James Irvin,KO/TKO,1,1:55,Heavyweight
http://www.ufcstats.com/fight-details/e30780438191654f,David Loiseau,Gideon Ray,KO/TKO,1,5:00,Middleweight
http://www.ufcstats.com/fight-details/45a52e065b73ecba,Karo Parisyan,Chris Lytle,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/e8196de20c4a969a,Nick Diaz,Drew Fickett,KO/TKO,1,4:40,Welterweight
http://www.ufcstats.com/fight-details/9422b3caf780a995,Tito Ortiz,Patrick Cote,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/b76a722dd429612e,Rich Franklin,Jorge Rivera,SUB,3,4:28,Middleweight
http://www.ufcstats.com/fight-details/6f21a27075f0695c,Matt Hughes,Georges St-Pierre,SUB,1,4:59,Welterweight
http://www.ufcstats.com/fight-details/1a471a1bff47a960,Frank Trigg,Renato Verissimo,KO/TKO,2,2:11,Welterweight
http://www.ufcstats.com/fight-details/929fb67b49eaa405,Evan Tanner,Robbie Lawler,SUB,1,2:22,Middleweight
http://www.ufcstats.com/fight-details/0d15b14d1215c853,Ivan Salaverry,Tony Fryklund,SUB,1,1:36,Middleweight
http://www.ufcstats.com/fight-details/dc9b52352dca15ef,Travis Lutter,Marvin Eastman,KO/TKO,2,0:33,Light Heavyweight
http://www.ufcstats.com/fight-details/977e56ada4acc596,Randy Couture,Vitor Belfort,KO/TKO,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/719f21fdb310fcfb,Joe Riggs,Joe Doerksen,KO/TKO,2,3:39,Middleweight
http://www.ufcstats.com/fight-details/ebd51f898209c4c8,Chuck Liddell,Vernon White,KO/TKO,1,4:05,Light Heavyweight
http://www.ufcstats.com/fight-details/6e2254b4fd39ce40,David Terrell,Matt Lindland,KO/TKO,1,0:24,Middleweight
http://www.ufcstats.com/fight-details/c74eef9b337602c6,Justin Eilers,Mike Kyle,KO/TKO,1,1:14,Heavyweight
http://www.ufcstats.com/fight-details/5db23cc876db1619,Chris Lytle,Ronald Jhun,SUB,2,1:17,Welterweight
http://www.ufcstats.com/fight-details/6996eb7755709945,Karo Parisyan,Nick Diaz,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/c9c5b2507c6be9e3,Yves Edwards,Josh Thomson,KO/TKO,1,4:32,Lightweight
http://www.ufcstats.com/fight-details/66eaf9f4a2cd67d8,Ken Shamrock,Kimo Leopoldo,KO/TKO,1,1:26,Heavyweight
http://www.ufcstats.com/fight-details/1201d192092baacf,Frank Trigg,Dennis Hallman,KO/TKO,1,4:15,Welterweight
http://www.ufcstats.com/fight-details/dffef4343e822399,Frank Mir,Tim Sylvia,SUB,1,0:50,Heavyweight
http://www.ufcstats.com/fight-details/5261874c58322b46,Matt Hughes,Renato Verissimo,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/7014356795515aea,Evan Tanner,Phil Baroni,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/41222c4fab03d6f8,Matt Serra,Ivan Menjivar,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/a40e421630b67e5c,Georges St-Pierre,Jay Hieron,KO/TKO,1,1:42,Welterweight
http://www.ufcstats.com/fight-details/5cbd93c68225a845,Trevor Prangley,Curtis Stout,SUB,2,1:05,Middleweight
http://www.ufcstats.com/fight-details/2dbd0bc3e61ca00b,Chuck Liddell,Tito Ortiz,KO/TKO,2,0:38,Light Heavyweight
http://www.ufcstats.com/fight-details/eecbc6c850e62d97,Chris Lytle,Tiki Ghosn,SUB,2,1:55,Welterweight
http://www.ufcstats.com/fight-details/268f0fcc45e1a6fe,Yves Edwards,Hermes Franca,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/0f23c5569204a69b,Andrei Arlovski,Wesley Correira,KO/TKO,2,1:15,Heavyweight
http://www.ufcstats.com/fight-details/0374646197b8e0fa,Nick Diaz,Robbie Lawler,KO/TKO,2,1:31,Welterweight
http://www.ufcstats.com/fight-details/3b8bfe14b0c297b2,Mike Kyle,Wes Sims,KO/TKO,1,4:59,Heavyweight
http://www.ufcstats.com/fight-details/ba5e8c30d41559fd,Jonathan Wiezorek,Wade Shipp,KO/TKO,1,4:40,Heavyweight
http://www.ufcstats.com/fight-details/1d9d91f78334129d,Genki Sudo,Mike Brown,SUB,1,3:31,Lightweight
http://www.ufcstats.com/fight-details/9cd343b9d5d87528,Vitor Belfort,Randy Couture,KO/TKO,1,0:49,Light Heavyweight
http://www.ufcstats.com/fight-details/829146a45b3b236b,Renato Verissimo,Carlos Newton,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/4076a87092da5bfa,BJ Penn,Matt Hughes,SUB,1,4:39,Welterweight
http://www.ufcstats.com/fight-details/476548ca3d8cf0ee,Frank Mir,Wes Sims,KO/TKO,2,4:21,Heavyweight
http://www.ufcstats.com/fight-details/bee02eaf332eb7f1,Lee Murray,Jorge Rivera,SUB,1,1:45,Middleweight
http://www.ufcstats.com/fight-details/1bc4996fa543a91a,Georges St-Pierre,Karo Parisyan,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/fab7e4790b11de3c,Josh Thomson,Hermes Franca,M-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/5bdaa71a5daebcb5,Matt Serra,Jeff Curran,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/2cfde31b41b2220d,Matt Hughes,Frank Trigg,SUB,1,3:54,Welterweight
http://www.ufcstats.com/fight-details/9f108233c7c787d9,Matt Lindland,Falaniko Vitale,KO/TKO,3,4:23,Middleweight
http://www.ufcstats.com/fight-details/d1d33be012417f75,Wesley Correira,David Abbott,KO/TKO,1,2:14,Heavyweight
http://www.ufcstats.com/fight-details/b35adb9d047f5cd8,Evan Tanner,Phil Baroni,KO/TKO,1,4:42,Middleweight
http://www.ufcstats.com/fight-details/7d2d327fd7580364,Robbie Lawler,Chris Lytle,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/906d6f62fb7f9b19,Pedro Rizzo,Ricco Rodriguez,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/61a211b4a7f942cd,Keith Rockel,Chris Liguori,SUB,1,3:29,Middleweight
http://www.ufcstats.com/fight-details/823d7037552a8907,Yves Edwards,Nick Agallar,KO/TKO,2,2:14,Lightweight
http://www.ufcstats.com/fight-details/6cd107e2f5886b25,Randy Couture,Tito Ortiz,U-DEC,5,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/fdb4ea9783c4452a,Andrei Arlovski,Vladimir Matyushenko,KO/TKO,1,1:59,Heavyweight
http://www.ufcstats.com/fight-details/6e7eb1720bec2bca,Tim Sylvia,Gan McGee,KO/TKO,1,1:54,Heavyweight
http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198,Jorge Rivera,David Loiseau,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/180128adae7897db,Rich Franklin,Edwin DeWees,KO/TKO,1,3:35,Light Heavyweight
http://www.ufcstats.com/fight-details/e5b2782426c8109c,Karo Parisyan,Dave Strasser,SUB,1,3:52,Welterweight
http://www.ufcstats.com/fight-details/3cdcaa0a59dfb8ea,Josh Thomson,Gerald Strebendt,KO/TKO,1,2:45,Lightweight
http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca,Nick Diaz,Jeremy Jackson,SUB,3,2:04,Welterweight
http://www.ufcstats.com/fight-details/10976fbb37d41c43,Hermes Franca,Caol Uno,KO/TKO,2,2:46,Lightweight
http://www.ufcstats.com/fight-details/c83cba9573cca196,Randy Couture,Chuck Liddell,KO/TKO,3,2:39,Light Heavyweight
http://www.ufcstats.com/fight-details/ffe629a5232a878b,Kimo Leopoldo,David Abbott,SUB,1,1:59,Heavyweight
http://www.ufcstats.com/fight-details/400aa8a24e1d8997,Vitor Belfort,Marvin Eastman,KO/TKO,1,1:07,Light Heavyweight
http://www.ufcstats.com/fight-details/ed503d1c8963d894,Vernon White,Ian Freeman,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/b5854feb57f40bb4,Frank Mir,Wes Sims,DQ,1,2:55,Heavyweight
http://www.ufcstats.com/fight-details/be0507682d0ce713,Yves Edwards,Eddie Ruiz,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/4f5ce22f8384d151,Falaniko Vitale,Matt Lindland,KO/TKO,1,1:56,Middleweight
http://www.ufcstats.com/fight-details/9fb822537c12d726,Pedro Rizzo,Tra Telligman,KO/TKO,2,4:24,Heavyweight
http://www.ufcstats.com/fight-details/00a5e033391bf8df,Matt Hughes,Sean Sherk,U-DEC,5,5:00,Welterweight
http://www.ufcstats.com/fight-details/808245ba66df5f1c,Pete Spratt,Robbie Lawler,SUB,2,2:28,Welterweight
http://www.ufcstats.com/fight-details/9f5f9173666ce1b7,Dave Strasser,Romie Aram,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/4e75ed154de637e2,Wesley Correira,Sean Alvarez,KO/TKO,2,1:46,Heavyweight
http://www.ufcstats.com/fight-details/af59e32a5b3f6065,Rich Franklin,Evan Tanner,KO/TKO,1,2:40,Light Heavyweight
http://www.ufcstats.com/fight-details/5a9657d4faeea2c5,Duane Ludwig,Genki Sudo,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/363efd241750c23d,Hermes Franca,Richard Crunkilton,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/863319fd2e711ffc,David Loiseau,Mark Weir,KO/TKO,1,3:55,Middleweight
